venta_id,cliente_id,producto_id,cantidad,fecha
2680,303,52,2,2022-11-05
2681,421,182,3,2022-06-08
2682,246,88,1,2022-10-01
2683,720,57,4,2022-09-25
2684,237,83,4,2022-10-31
2685,534,66,2,2022-01-30
2686,185,150,2,2022-04-07
2687,468,20,4,2022-09-08
2688,754,33,4,2022-01-07
2689,363,72,3,2022-04-02
2690,283,25,4,2022-04-23
2691,553,46,2,2022-09-16
2692,336,73,1,2022-04-17
2693,162,98,3,2022-03-04
2694,160,57,3,2022-12-24
2695,474,87,4,2022-09-28
2696,601,133,1,2022-07-18
2697,322,55,3,2022-12-13
2698,12,61,2,2022-12-03
2699,424,89,4,2022-05-26
2700,73,8,2,2022-03-02
2701,588,16,4,2022-04-30
2702,858,176,3,2022-03-02
2703,201,116,4,2022-11-05
2704,522,61,1,2022-01-26
2705,864,15,2,2022-04-25
2706,505,193,1,2022-02-09
2707,738,150,2,2022-12-10
2708,688,131,2,2022-04-26
2709,788,102,4,2022-05-16
2710,39,54,3,2022-10-04
2711,60,14,3,2022-10-26
2712,578,36,1,2022-01-21
2713,321,105,4,2022-01-31
2714,435,82,3,2022-09-04
2715,636,67,2,2022-01-27
2716,676,10,2,2022-03-14
2717,408,49,4,2022-04-07
2718,923,111,1,2022-06-10
2719,386,65,4,2022-12-12
2720,671,57,1,2022-10-27
2721,569,27,4,2022-10-26
2722,78,113,2,2022-10-14
2723,194,133,4,2022-07-31
2724,285,71,3,2022-03-17
2725,527,83,3,2022-05-23
2726,524,57,4,2022-02-03
2727,613,120,1,2022-12-02
2728,156,93,1,2022-01-04
2729,340,15,2,2022-11-24
2730,125,111,2,2022-04-08
2731,871,101,1,2022-08-05
2732,280,119,4,2022-01-28
2733,917,76,2,2022-07-20
2734,906,158,1,2022-09-30
2735,622,20,1,2022-11-10
2736,846,165,4,2022-05-07
2737,869,131,3,2022-07-21
2738,658,73,1,2022-01-09
2739,728,122,2,2022-10-14
2740,910,41,4,2022-03-29
2741,674,167,4,2022-11-14
2742,128,154,4,2022-01-19
2743,314,130,3,2022-03-22
2744,332,23,3,2022-04-17
2745,150,23,2,2022-11-07
2746,454,144,2,2022-08-18
2747,36,9,4,2022-04-22
2748,685,13,2,2022-08-08
2749,420,156,1,2022-05-03
2750,22,155,3,2022-09-01
2751,206,51,4,2022-06-27
2752,639,64,4,2022-03-06
2753,848,52,1,2022-01-03
2754,957,38,1,2022-07-26
2755,356,100,1,2022-01-21
2756,440,193,1,2022-10-20
2757,729,146,4,2022-01-15
2758,96,191,3,2022-12-09
2759,929,51,3,2022-07-25
2760,941,137,1,2022-07-21
2761,164,141,2,2022-04-30
2762,148,168,4,2022-05-17
2763,530,55,3,2022-10-27
2764,294,109,1,2022-10-22
2765,195,171,2,2022-01-25
2766,663,44,2,2022-11-08
2767,480,110,1,2022-08-22
2768,877,196,4,2022-05-01
2769,123,161,3,2022-03-31
2770,400,152,2,2022-11-16
2771,699,164,3,2022-07-19
2772,965,128,3,2022-06-29
2773,452,105,2,2022-12-11
2774,661,10,1,2022-03-17
2775,104,100,2,2022-05-17
2776,755,148,2,2022-05-18
2777,462,109,4,2022-01-10
2778,743,108,3,2022-07-20
2779,991,140,1,2022-11-14
2780,718,190,3,2022-12-12
2781,710,146,2,2022-08-07
2782,396,94,1,2022-03-01
2783,912,63,1,2022-05-27
2784,337,84,1,2022-04-17
2785,599,25,1,2022-02-07
2786,142,12,4,2022-05-14
2787,317,149,1,2022-08-09
2788,711,25,2,2022-10-30
2789,558,11,4,2022-05-13
2790,800,64,2,2022-11-30
2791,527,126,2,2022-02-22
2792,556,50,3,2022-03-03
2793,401,190,1,2022-01-23
2794,681,89,1,2022-02-13
2795,310,99,2,2022-11-04
2796,495,116,1,2022-02-15
2797,556,96,4,2022-05-27
2798,610,177,3,2022-08-04
2799,773,14,1,2022-12-06
2800,109,1,1,2022-02-16
2801,795,25,4,2022-12-13
2802,372,187,3,2022-11-04
2803,855,72,4,2022-01-24
2804,616,69,2,2022-05-25
2805,768,133,2,2022-03-30
2806,891,105,1,2022-06-23
2807,206,147,3,2022-03-05
2808,847,23,2,2022-04-29
2809,43,9,4,2022-08-11
2810,865,118,2,2022-06-05
2811,245,94,2,2022-06-27
2812,287,178,4,2022-11-16
2813,355,144,1,2022-12-08
2814,785,33,3,2022-02-25
2815,476,130,1,2022-02-28
2816,83,14,4,2022-08-08
2817,110,1,2,2022-07-04
2818,950,90,3,2022-02-16
2819,190,186,1,2022-04-12
2820,983,89,4,2022-02-13
2821,800,144,2,2022-01-15
2822,936,90,2,2022-08-24
2823,909,175,1,2022-12-27
2824,251,172,4,2022-02-20
2825,724,14,2,2022-11-05
2826,291,152,2,2022-02-03
2827,645,111,3,2022-05-04
2828,201,183,2,2022-03-18
2829,797,143,1,2022-05-03
2830,326,83,4,2022-07-24
2831,511,72,4,2022-08-16
2832,409,162,3,2022-03-11
2833,607,130,4,2022-08-18
2834,790,27,1,2022-01-21
2835,962,74,2,2022-04-18
2836,941,99,3,2022-12-30
2837,837,72,4,2022-08-29
2838,508,23,3,2022-09-08
2839,731,68,3,2022-05-15
2840,601,142,4,2022-03-31
2841,72,191,3,2022-03-20
2842,247,117,4,2022-06-26
2843,641,106,1,2022-10-25
2844,724,93,4,2022-11-04
2845,940,65,2,2022-04-12
2846,855,68,4,2022-12-27
2847,608,128,2,2022-12-01
2848,587,63,3,2022-04-22
2849,935,113,4,2022-06-30
2850,566,90,2,2022-04-14
2851,344,81,4,2022-01-16
2852,971,103,4,2022-04-06
2853,925,192,4,2022-10-20
2854,54,160,1,2022-05-26
2855,730,116,2,2022-10-29
2856,528,13,1,2022-01-02
2857,611,194,1,2022-04-29
2858,532,124,2,2022-12-09
2859,558,147,4,2022-04-04
2860,963,152,1,2022-07-10
2861,193,88,1,2022-01-03
2862,895,11,1,2022-04-21
2863,58,187,4,2022-06-26
2864,437,15,1,2022-09-14
2865,111,10,3,2022-12-27
2866,129,41,2,2022-01-22
2867,849,155,3,2022-08-08
2868,706,188,4,2022-06-22
2869,925,73,1,2022-08-12
2870,852,52,2,2022-03-06
2871,326,128,1,2022-10-04
2872,8,28,4,2022-09-06
2873,29,65,2,2022-09-17
2874,112,17,3,2022-05-11
2875,947,95,2,2022-04-23
2876,673,172,1,2022-10-13
2877,131,138,2,2022-10-14
2878,188,63,4,2022-07-30
2879,675,175,4,2022-01-20
2880,709,38,2,2022-08-03
2881,475,70,4,2022-11-06
2882,364,104,4,2022-09-08
2883,204,53,4,2022-09-28
2884,212,172,3,2022-06-29
2885,621,119,1,2022-07-13
2886,276,74,4,2022-11-09
2887,73,54,2,2022-03-20
2888,679,20,4,2022-06-29
2889,772,79,3,2022-06-12
2890,243,31,2,2022-07-21
2891,787,135,1,2022-01-14
2892,102,58,2,2022-12-13
2893,987,105,2,2022-09-03
2894,685,10,2,2022-01-14
2895,171,10,2,2022-04-09
2896,653,39,4,2022-02-02
2897,909,156,1,2022-09-14
2898,188,158,4,2022-02-03
2899,441,37,3,2022-01-19
2900,86,119,3,2022-06-01
2901,476,67,2,2022-09-17
2902,52,43,4,2022-06-13
2903,111,52,4,2022-03-18
2904,949,101,1,2022-11-10
2905,877,56,1,2022-05-17
2906,854,76,1,2022-12-25
2907,43,68,4,2022-07-27
2908,211,137,1,2022-08-30
2909,968,106,1,2022-03-08
2910,200,125,1,2022-04-26
2911,810,92,2,2022-07-21
2912,858,23,3,2022-09-07
2913,752,191,3,2022-10-05
2914,627,109,4,2022-04-22
2915,26,61,4,2022-11-27
2916,919,168,2,2022-08-22
2917,299,44,3,2022-06-25
2918,77,152,1,2022-05-23
2919,924,179,1,2022-02-01
2920,137,186,4,2022-06-30
2921,20,161,3,2022-03-08
2922,440,16,4,2022-01-04
2923,211,22,4,2022-10-13
2924,752,57,1,2022-09-26
2925,551,62,1,2022-08-24
2926,435,107,3,2022-10-04
2927,780,71,4,2022-02-10
2928,207,90,2,2022-05-01
2929,991,72,3,2022-10-02
2930,439,70,4,2022-08-19
2931,974,30,3,2022-10-31
2932,779,103,3,2022-03-27
2933,666,151,3,2022-03-04
2934,42,32,2,2022-07-11
2935,411,86,2,2022-10-20
2936,523,57,1,2022-01-31
2937,806,109,1,2022-11-26
2938,610,9,4,2022-05-26
2939,427,31,3,2022-04-17
2940,275,71,4,2022-12-25
2941,448,137,1,2022-04-20
2942,902,13,2,2022-10-03
2943,942,186,1,2022-07-29
2944,884,131,4,2022-05-19
2945,742,35,1,2022-03-27
2946,369,21,4,2022-02-13
2947,938,64,4,2022-03-23
2948,220,95,4,2022-03-05
2949,577,180,4,2022-12-09
2950,867,34,1,2022-11-17
2951,232,121,4,2022-02-24
2952,328,163,4,2022-03-15
2953,443,15,3,2022-05-09
2954,52,120,4,2022-09-13
2955,886,96,1,2022-08-19
2956,943,6,4,2022-05-17
2957,376,109,2,2022-12-17
2958,263,97,2,2022-12-21
2959,267,32,4,2022-04-22
2960,359,180,2,2022-11-04
2961,317,83,2,2022-05-26
2962,324,156,1,2022-02-02
2963,921,118,3,2022-09-17
2964,908,192,2,2022-03-28
2965,666,79,2,2022-11-27
2966,870,78,3,2022-09-22
2967,878,147,3,2022-11-16
2968,652,107,2,2022-01-30
2969,939,126,4,2022-08-20
2970,563,15,2,2022-03-17
2971,629,134,4,2022-05-09
2972,421,73,4,2022-09-28
2973,46,101,4,2022-03-30
2974,821,98,3,2022-06-19
2975,600,166,2,2022-05-08
2976,720,26,2,2022-06-23
2977,889,92,1,2022-01-26
2978,269,125,3,2022-03-02
2979,601,179,1,2022-03-08
2980,381,73,1,2022-01-26
2981,118,123,4,2022-03-24
2982,566,53,3,2022-12-30
2983,953,184,1,2022-03-01
2984,116,187,2,2022-02-08
2985,630,198,1,2022-05-03
2986,260,78,3,2022-10-19
2987,75,92,2,2022-10-04
2988,480,186,2,2022-10-31
2989,305,88,2,2022-10-09
2990,7,13,4,2022-07-10
2991,366,43,2,2022-10-19
2992,634,76,4,2022-06-01
2993,523,51,4,2022-08-21
2994,348,19,1,2022-05-26
2995,438,149,1,2022-09-28
2996,215,122,2,2022-12-01
2997,429,24,3,2022-05-14
2998,791,26,2,2022-06-20
2999,498,173,1,2022-01-28
3000,540,156,2,2022-05-16
3001,747,120,1,2022-08-29
3002,367,82,2,2022-12-10
3003,313,100,3,2022-08-16
3004,538,157,2,2022-10-14
3005,921,17,3,2022-10-30
3006,54,68,3,2022-02-03
3007,541,44,2,2022-01-02
3008,467,61,3,2022-12-28
3009,865,123,3,2022-07-14
3010,164,93,1,2022-04-04
3011,782,196,1,2022-11-24
3012,334,74,3,2022-11-04
3013,547,153,4,2022-05-15
3014,798,67,2,2022-07-23
3015,348,111,3,2022-09-07
3016,273,2,2,2022-05-27
3017,963,89,1,2022-12-12
3018,720,177,2,2022-12-14
3019,750,198,3,2022-09-11
3020,414,26,3,2022-11-30
3021,500,200,3,2022-06-25
3022,93,99,3,2022-05-05
3023,685,27,4,2022-09-08
3024,79,89,4,2022-05-11
3025,622,146,4,2022-02-19
3026,217,182,3,2022-04-03
3027,947,1,4,2022-11-06
3028,358,189,2,2022-08-08
3029,618,103,3,2022-11-30
3030,507,131,1,2022-11-30
3031,559,196,3,2022-01-20
3032,181,41,2,2022-07-24
3033,576,165,4,2022-04-01
3034,246,51,3,2022-12-21
3035,244,15,4,2022-06-22
3036,506,8,3,2022-07-08
3037,422,38,2,2022-11-08
3038,320,114,3,2022-01-02
3039,87,83,4,2022-12-27
3040,217,56,4,2022-06-17
3041,490,175,2,2022-01-24
3042,519,103,3,2022-12-31
3043,278,138,1,2022-03-09
3044,849,102,3,2022-07-13
3045,722,78,2,2022-03-25
3046,169,177,1,2022-07-26
3047,330,169,2,2022-02-18
3048,650,83,3,2022-02-01
3049,441,30,1,2022-11-13
3050,391,5,2,2022-06-19
3051,496,119,4,2022-05-09
3052,381,199,1,2022-04-12
3053,306,31,1,2022-02-04
3054,742,180,2,2022-11-03
3055,987,23,4,2022-07-18
3056,820,48,1,2022-10-28
3057,673,109,2,2022-03-18
3058,513,40,1,2022-11-17
3059,748,6,1,2022-01-14
3060,949,38,1,2022-12-15
3061,188,169,4,2022-05-11
3062,930,100,3,2022-08-26
3063,516,27,3,2022-10-07
3064,913,69,4,2022-03-06
3065,644,57,4,2022-05-18
3066,427,17,2,2022-09-26
3067,502,71,1,2022-08-16
3068,730,47,4,2022-07-20
3069,260,79,2,2022-05-22
3070,513,110,3,2022-04-10
3071,71,13,3,2022-05-18
3072,478,139,3,2022-06-17
3073,178,124,3,2022-04-09
3074,457,109,2,2022-11-07
3075,189,90,1,2022-11-15
3076,291,86,2,2022-11-23
3077,520,92,1,2022-12-21
3078,765,24,3,2022-03-07
3079,920,73,4,2022-12-01
3080,979,4,4,2022-11-25
3081,292,113,4,2022-02-16
3082,946,46,1,2022-12-03
3083,756,18,3,2022-08-19
3084,635,43,2,2022-11-04
3085,811,161,4,2022-05-26
3086,283,93,1,2022-07-26
3087,544,103,4,2022-05-26
3088,846,124,2,2022-06-01
3089,377,10,3,2022-10-06
3090,658,73,2,2022-05-20
3091,156,187,3,2022-05-31
3092,508,31,3,2022-01-21
3093,413,156,3,2022-09-11
3094,528,60,4,2022-03-05
3095,355,131,2,2022-08-06
3096,559,118,4,2022-03-13
3097,763,183,2,2022-06-11
3098,187,14,1,2022-05-10
3099,31,186,1,2022-03-10
3100,260,143,2,2022-08-13
3101,421,2,2,2022-09-03
3102,529,24,2,2022-03-09
3103,551,64,2,2022-04-17
3104,304,199,3,2022-04-19
3105,942,100,4,2022-11-24
3106,986,114,3,2022-04-13
3107,944,24,4,2022-05-21
3108,39,155,4,2022-03-06
3109,489,165,4,2022-05-14
3110,644,91,3,2022-07-18
3111,542,167,2,2022-06-04
3112,670,191,3,2022-03-20
3113,278,26,3,2022-09-07
3114,203,65,4,2022-03-28
3115,66,120,1,2022-10-31
3116,108,4,1,2022-08-29
3117,268,157,3,2022-03-29
3118,222,1,4,2022-11-20
3119,804,50,3,2022-06-21
3120,530,110,3,2022-12-23
3121,90,139,2,2022-01-17
3122,693,74,4,2022-08-11
3123,255,187,1,2022-10-21
3124,455,62,1,2022-11-06
3125,253,81,1,2022-08-07
3126,257,164,3,2022-08-22
3127,383,56,4,2022-09-05
3128,442,111,2,2022-02-21
3129,858,21,1,2022-01-15
3130,599,141,4,2022-11-20
3131,90,9,1,2022-04-22
3132,749,139,2,2022-07-03
3133,390,70,4,2022-12-26
3134,582,129,3,2022-01-07
3135,44,118,3,2022-02-20
3136,712,198,1,2022-11-10
3137,664,56,1,2022-08-29
3138,598,31,4,2022-09-02
3139,19,37,2,2022-12-31
3140,101,175,1,2022-07-05
3141,914,91,4,2022-10-14
3142,607,114,2,2022-04-02
3143,766,128,1,2022-04-16
3144,357,175,1,2022-01-13
3145,542,122,4,2022-05-26
3146,761,69,1,2022-04-29
3147,938,186,3,2022-07-22
3148,33,36,2,2022-05-21
3149,970,32,2,2022-04-25
3150,229,64,3,2022-06-01
3151,524,199,4,2022-02-26
3152,630,170,3,2022-06-06
3153,862,48,3,2022-11-06
3154,155,81,2,2022-05-13
3155,423,158,4,2022-06-12
3156,905,149,1,2022-10-02
3157,246,60,3,2022-07-02
3158,405,141,3,2022-03-18
3159,844,1,4,2022-11-21
3160,759,65,3,2022-02-13
3161,541,33,4,2022-07-25
3162,161,38,1,2022-02-07
3163,747,25,4,2022-11-14
3164,702,154,1,2022-01-22
3165,117,59,4,2022-03-14
3166,271,161,3,2022-08-29
3167,770,101,1,2022-06-03
3168,692,127,3,2022-08-25
3169,487,41,1,2022-01-05
3170,885,158,4,2022-08-09
3171,172,57,4,2022-11-06
3172,950,177,4,2022-03-27
3173,274,48,2,2022-06-26
3174,259,72,2,2022-09-16
3175,135,177,1,2022-08-08
3176,683,175,2,2022-02-07
3177,722,56,4,2022-05-22
3178,748,65,2,2022-08-23
3179,422,12,2,2022-07-22
3180,421,69,3,2022-11-25
3181,186,134,1,2022-10-21
3182,929,89,1,2022-06-21
3183,364,193,1,2022-05-05
3184,955,25,2,2022-11-22
3185,607,1,4,2022-03-06
3186,378,160,3,2022-10-08
3187,523,131,1,2022-09-29
3188,580,49,2,2022-09-01
3189,891,147,4,2022-01-15
3190,722,60,3,2022-08-14
3191,196,157,3,2022-05-11
3192,881,178,1,2022-07-14
3193,98,2,1,2022-10-20
3194,605,73,4,2022-07-28
3195,984,184,2,2022-04-23
3196,22,145,4,2022-09-01
3197,450,188,1,2022-06-15
3198,172,110,4,2022-07-10
3199,383,164,2,2022-09-14
3200,134,61,3,2022-11-23
3201,426,17,3,2022-08-06
3202,25,49,3,2022-12-25
3203,503,76,3,2022-10-02
3204,185,188,1,2022-02-21
3205,85,148,1,2022-06-07
3206,567,178,2,2022-12-29
3207,763,131,2,2022-02-24
3208,144,43,2,2022-01-14
3209,863,57,2,2022-09-26
3210,910,50,4,2022-12-06
3211,679,196,2,2022-03-31
3212,412,178,3,2022-01-27
3213,224,37,3,2022-03-30
3214,220,46,3,2022-02-10
3215,179,170,4,2022-10-31
3216,631,15,2,2022-09-25
3217,433,161,3,2022-05-18
3218,265,80,3,2022-01-06
3219,954,139,3,2022-08-30
3220,429,148,3,2022-06-11
3221,662,24,1,2022-06-29
3222,416,125,2,2022-10-24
3223,453,192,2,2022-01-06
3224,727,118,4,2022-09-28
3225,197,80,1,2022-09-29
3226,554,94,4,2022-06-05
3227,53,65,3,2022-03-26
3228,480,88,4,2022-07-19
3229,443,88,3,2022-01-10
3230,330,145,3,2022-05-18
3231,251,126,2,2022-08-30
3232,807,89,2,2022-07-20
3233,890,61,2,2022-06-05
3234,783,15,2,2022-10-02
3235,967,94,2,2022-08-13
3236,925,51,1,2022-03-09
3237,123,27,2,2022-07-03
3238,879,74,4,2022-07-14
3239,387,61,3,2022-02-11
3240,339,186,2,2022-05-31
3241,778,31,1,2022-03-25
3242,348,12,4,2022-05-14
3243,29,46,4,2022-11-05
3244,975,159,3,2022-12-20
3245,35,32,4,2022-10-25
3246,518,160,4,2022-01-30
3247,396,181,4,2022-01-09
3248,623,61,4,2022-06-19
3249,294,46,1,2022-10-17
3250,589,85,3,2022-06-17
3251,349,80,2,2022-12-10
3252,147,135,4,2022-05-25
3253,67,4,1,2022-08-16
3254,904,52,3,2022-11-02
3255,520,159,2,2022-03-17
3256,122,112,3,2022-08-11
3257,340,36,1,2022-06-26
3258,175,182,1,2022-07-08
3259,900,54,1,2022-10-29
3260,691,119,4,2022-02-15
3261,597,127,1,2022-01-17
3262,451,17,2,2022-03-07
3263,557,75,4,2022-12-26
3264,136,158,3,2022-09-18
3265,855,105,2,2022-05-03
3266,16,150,4,2022-08-19
3267,333,117,1,2022-05-05
3268,195,43,3,2022-04-22
3269,496,112,1,2022-09-29
3270,9,115,2,2022-03-22
3271,828,27,2,2022-09-03
3272,334,37,4,2022-12-13
3273,333,46,2,2022-11-24
3274,327,113,3,2022-08-03
3275,15,35,4,2022-12-18
3276,839,132,3,2022-08-23
3277,614,80,1,2022-03-23
3278,226,80,3,2022-10-21
3279,425,154,3,2022-11-06
3280,790,121,2,2022-03-17
3281,408,147,1,2022-01-15
3282,113,122,2,2022-08-08
3283,997,81,1,2022-08-18
3284,428,173,1,2022-09-22
3285,1,154,3,2022-09-21
3286,266,150,2,2022-04-20
3287,491,119,3,2022-11-03
3288,208,58,3,2022-07-19
3289,622,63,3,2022-08-14
3290,712,156,1,2022-07-04
3291,952,193,2,2022-01-31
3292,369,172,2,2022-04-12
3293,985,100,3,2022-09-16
3294,306,171,1,2022-04-09
3295,12,165,2,2022-12-05
3296,345,66,4,2022-10-26
3297,465,145,2,2022-10-12
3298,700,168,3,2022-09-23
3299,666,166,4,2022-05-20
3300,494,85,1,2022-10-29
3301,368,189,4,2022-10-13
3302,846,137,4,2022-12-16
3303,937,189,3,2022-08-04
3304,420,144,2,2022-02-01
3305,889,123,1,2022-10-30
3306,791,2,4,2022-03-29
3307,171,106,3,2022-03-04
3308,134,108,2,2022-10-06
3309,965,72,4,2022-03-15
3310,427,171,3,2022-11-02
3311,25,126,3,2022-05-04
3312,530,170,3,2022-09-26
3313,190,57,1,2022-10-12
3314,141,81,2,2022-05-01
3315,555,195,4,2022-12-12
3316,846,158,2,2022-07-31
3317,796,141,2,2022-05-28
3318,658,19,4,2022-03-19
3319,315,7,2,2022-12-31
3320,444,137,1,2022-01-14
3321,319,54,4,2022-05-16
3322,441,104,4,2022-10-31
3323,92,86,3,2022-10-07
3324,179,82,2,2022-03-20
3325,56,61,4,2022-08-31
3326,155,87,4,2022-07-12
3327,672,2,1,2022-08-30
3328,111,178,3,2022-02-20
3329,137,31,4,2022-08-20
3330,232,33,1,2022-09-16
3331,992,80,4,2022-08-06
3332,468,11,4,2022-07-25
3333,732,161,4,2022-11-10
3334,481,128,1,2022-11-07
3335,68,135,2,2022-04-30
3336,814,128,4,2022-03-21
3337,249,31,4,2022-02-11
3338,994,176,2,2022-01-21
3339,323,126,4,2022-01-10
3340,922,47,3,2022-11-09
3341,904,181,4,2022-06-02
3342,518,107,3,2022-11-08
3343,976,19,2,2022-10-21
3344,792,81,1,2022-03-27
3345,432,123,2,2022-04-23
3346,487,134,4,2022-07-08
3347,606,107,3,2022-04-22
3348,429,49,1,2022-06-24
3349,269,73,4,2022-11-06
3350,709,50,1,2022-10-29
3351,537,81,1,2022-01-04
3352,148,95,4,2022-08-10
3353,118,12,2,2022-08-09
3354,850,23,4,2022-06-20
3355,367,54,4,2022-11-14
3356,850,118,2,2022-08-01
3357,66,197,3,2022-09-10
3358,970,59,4,2022-05-04
3359,813,164,1,2022-05-08
3360,370,3,4,2022-08-01
3361,175,58,4,2022-04-22
3362,831,183,1,2022-03-26
3363,588,57,2,2022-01-04
3364,495,145,3,2022-03-06
3365,973,167,3,2022-11-14
3366,114,90,1,2022-12-12
3367,111,196,2,2022-04-30
3368,761,55,4,2022-08-31
3369,439,45,4,2022-05-17
3370,715,1,4,2022-09-04
3371,147,21,4,2022-02-14
3372,35,21,4,2022-05-26
3373,999,52,1,2022-06-25
3374,309,82,4,2022-02-11
3375,538,171,4,2022-10-24
3376,750,180,2,2022-03-30
3377,14,67,4,2022-08-06
3378,374,113,3,2022-08-16
3379,557,44,1,2022-10-25
3380,428,160,1,2022-10-18
3381,728,10,1,2022-03-08
3382,233,64,3,2022-09-08
3383,705,69,4,2022-02-10
3384,563,68,1,2022-04-09
3385,939,28,3,2022-11-02
3386,887,181,2,2022-12-26
3387,726,116,4,2022-12-08
3388,663,51,3,2022-03-20
3389,440,181,4,2022-10-28
3390,502,4,2,2022-07-18
3391,275,79,3,2022-05-27
3392,850,17,4,2022-04-16
3393,76,108,3,2022-07-12
3394,439,195,1,2022-05-02
3395,732,74,4,2022-03-18
3396,860,175,3,2022-11-08
3397,956,184,1,2022-04-22
3398,699,23,2,2022-12-15
3399,289,18,4,2022-10-24
3400,915,129,4,2022-06-19
3401,540,35,2,2022-01-06
3402,891,64,1,2022-07-16
3403,692,186,2,2022-04-08
3404,253,59,4,2022-11-25
3405,126,1,3,2022-08-18
3406,177,131,1,2022-06-17
3407,37,67,1,2022-10-24
3408,410,37,1,2022-09-22
3409,611,29,2,2022-01-08
3410,610,89,2,2022-06-21
3411,127,161,3,2022-12-26
3412,483,100,3,2022-07-14
3413,168,189,1,2022-09-26
3414,592,122,3,2022-01-19
3415,294,90,2,2022-12-20
3416,845,132,3,2022-12-18
3417,638,14,2,2022-02-18
3418,343,161,3,2022-12-22
3419,310,150,4,2022-12-04
3420,662,176,2,2022-06-07
3421,528,131,4,2022-03-07
3422,540,85,2,2022-12-13
3423,419,151,3,2022-02-28
3424,444,196,4,2022-11-05
3425,685,21,3,2022-11-04
3426,558,171,2,2022-12-03
3427,840,26,4,2022-06-08
3428,236,41,1,2022-09-28
3429,439,122,3,2022-05-01
3430,214,38,2,2022-09-11
3431,85,88,4,2022-09-18
3432,794,11,3,2022-05-15
3433,744,29,4,2022-10-01
3434,85,60,3,2022-02-25
3435,921,195,3,2022-11-27
3436,489,193,3,2022-04-06
3437,65,61,4,2022-04-24
3438,646,147,4,2022-12-23
3439,663,174,3,2022-01-28
3440,627,177,1,2022-11-02
3441,64,22,1,2022-01-02
3442,343,78,1,2022-07-31
3443,939,113,2,2022-03-09
3444,875,185,1,2022-05-08
3445,919,123,4,2022-11-29
3446,352,142,1,2022-01-24
3447,158,44,4,2022-09-10
3448,589,144,2,2022-08-18
3449,491,97,4,2022-06-25
3450,658,77,4,2022-08-09
3451,855,140,4,2022-02-05
3452,463,55,1,2022-01-02
3453,225,51,3,2022-12-27
3454,917,102,4,2022-10-01
3455,313,167,1,2022-06-26
3456,615,161,1,2022-09-21
3457,919,161,1,2022-07-05
3458,859,29,3,2022-01-15
3459,813,69,3,2022-10-06
3460,940,198,3,2022-07-13
3461,466,159,3,2022-07-17
3462,88,80,2,2022-12-15
3463,883,31,3,2022-11-01
3464,303,112,3,2022-03-05
3465,680,46,3,2022-10-17
3466,435,97,4,2022-01-18
3467,682,52,4,2022-03-05
3468,135,138,3,2022-12-28
3469,50,74,2,2022-11-26
3470,432,41,4,2022-12-24
3471,340,77,1,2022-09-08
3472,347,131,4,2022-01-17
3473,646,187,1,2022-05-21
3474,347,114,4,2022-11-04
3475,649,52,3,2022-11-16
3476,245,162,4,2022-09-02
3477,109,177,3,2022-10-17
3478,825,156,3,2022-12-17
3479,799,87,4,2022-03-28
3480,533,109,1,2022-07-18
3481,90,141,1,2022-12-24
3482,296,69,4,2022-06-10
3483,112,120,3,2022-05-20
3484,813,67,1,2022-03-17
3485,589,61,2,2022-01-19
3486,177,188,3,2022-11-26
3487,343,71,4,2022-02-19
3488,660,152,3,2022-08-20
3489,101,191,2,2022-10-22
3490,758,189,2,2022-01-12
3491,629,151,1,2022-12-01
3492,604,30,2,2022-01-15
3493,401,188,3,2022-01-28
3494,28,146,1,2022-10-19
3495,937,96,2,2022-11-17
3496,962,56,1,2022-09-07
3497,537,53,1,2022-04-08
3498,58,7,4,2022-10-30
3499,498,97,1,2022-12-03
3500,297,197,1,2022-02-08
3501,134,113,2,2022-02-07
3502,331,125,3,2022-10-27
3503,249,200,3,2022-06-28
3504,550,180,2,2022-04-07
3505,902,132,3,2022-10-09
3506,941,162,1,2022-08-26
3507,75,197,4,2022-06-13
3508,654,161,1,2022-04-07
3509,834,121,1,2022-09-14
3510,168,197,4,2022-11-05
3511,771,38,2,2022-09-19
3512,503,122,1,2022-10-20
3513,885,26,1,2022-09-15
3514,355,129,2,2022-09-06
3515,225,4,1,2022-09-02
3516,664,39,1,2022-09-08
3517,531,54,3,2022-05-03
3518,146,161,2,2022-11-21
3519,960,33,1,2022-06-18
3520,241,200,1,2022-06-24
3521,884,20,4,2022-09-26
3522,893,16,4,2022-07-23
3523,344,149,4,2022-11-21
3524,749,173,1,2022-03-07
3525,35,127,1,2022-11-11
3526,702,87,4,2022-11-20
3527,1,82,3,2022-02-28
3528,996,62,3,2022-08-07
3529,153,31,3,2022-09-23
3530,429,42,3,2022-05-21
3531,945,12,2,2022-08-24
3532,508,65,4,2022-08-06
3533,126,73,1,2022-01-15
3534,491,131,4,2022-10-29
3535,482,115,3,2022-05-18
3536,345,137,1,2022-08-20
3537,912,106,2,2022-03-30
3538,738,179,4,2022-03-18
3539,221,16,1,2022-05-16
3540,915,78,1,2022-04-20
3541,919,125,3,2022-12-19
3542,723,131,3,2022-10-28
3543,25,152,4,2022-04-01
3544,528,141,2,2022-07-09
3545,182,130,1,2022-03-14
3546,499,199,3,2022-06-22
3547,841,112,4,2022-02-04
3548,641,127,3,2022-07-29
3549,42,21,4,2022-10-25
3550,915,147,3,2022-05-13
3551,481,89,2,2022-10-10
3552,930,47,1,2022-07-17
